SPREFID,USUBJID,LBTEST,LBTESTCD,LBCAT,LBORRES,LBORRESU,LBMETHOD,LBSPEC,LBDY,trial_set_description,SEX
T103239-8,T103239-8-0083,Albumin,ALB,CLINICAL CHEMISTRY,42,g/l,iBroker:Albumin,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0079,Albumin,ALB,CLINICAL CHEMISTRY,40.1,g/l,iBroker:Albumin,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0080,Albumin,ALB,CLINICAL CHEMISTRY,40.6,g/l,iBroker:Albumin,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0082,Albumin,ALB,CLINICAL CHEMISTRY,42.8,g/l,iBroker:Albumin,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0078,Albumin,ALB,CLINICAL CHEMISTRY,39.6,g/l,iBroker:Albumin,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0074,Albumin,ALB,CLINICAL CHEMISTRY,40.2,g/l,iBroker:Albumin,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0077,Albumin,ALB,CLINICAL CHEMISTRY,40.6,g/l,iBroker:Albumin,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0081,Albumin,ALB,CLINICAL CHEMISTRY,42.3,g/l,iBroker:Albumin,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0074,Basophils,BASO,HEMATOLOGY,0,G/l,iBroker:Basophils,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0077,Basophils,BASO,HEMATOLOGY,0.01,G/l,iBroker:Basophils,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0081,Basophils,BASO,HEMATOLOGY,0.01,G/l,iBroker:Basophils,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0075,Basophils,BASO,HEMATOLOGY,0.01,G/l,iBroker:Basophils,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0076,Basophils,BASO,HEMATOLOGY,0.01,G/l,iBroker:Basophils,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0083,Basophils,BASO,HEMATOLOGY,0,G/l,iBroker:Basophils,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0079,Basophils,BASO,HEMATOLOGY,0.01,G/l,iBroker:Basophils,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0080,Basophils,BASO,HEMATOLOGY,0.01,G/l,iBroker:Basophils,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0082,Basophils,BASO,HEMATOLOGY,0,G/l,iBroker:Basophils,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0078,Basophils,BASO,HEMATOLOGY,0.01,G/l,iBroker:Basophils,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0092,Lymphocytes,LYM,HEMATOLOGY,3.72,G/l,iBroker:LYM,PLASMA,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0088,Lymphocytes,LYM,HEMATOLOGY,4.69,G/l,iBroker:LYM,PLASMA,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0090,Lymphocytes,LYM,HEMATOLOGY,3.53,G/l,iBroker:LYM,PLASMA,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0087,Lymphocytes,LYM,HEMATOLOGY,2.88,G/l,iBroker:LYM,PLASMA,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0089,Lymphocytes,LYM,HEMATOLOGY,3.32,G/l,iBroker:LYM,PLASMA,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0092,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.8,pg,iBroker:MCH,PLASMA,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0088,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18,pg,iBroker:MCH,PLASMA,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0090,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18,pg,iBroker:MCH,PLASMA,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0087,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.5,pg,iBroker:MCH,PLASMA,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0089,Ery. Mean Corpuscular Hemoglobin,MCH,HEMATOLOGY,18.4,pg,iBroker:MCH,PLASMA,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0074,Thyroxine,T4,CLINICAL CHEMISTRY,44,nmol/l,iBroker:T4,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0077,Thyroxine,T4,CLINICAL CHEMISTRY,34,nmol/l,iBroker:T4,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0081,Thyroxine,T4,CLINICAL CHEMISTRY,51,nmol/l,iBroker:T4,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0075,Thyroxine,T4,CLINICAL CHEMISTRY,54,nmol/l,iBroker:T4,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0076,Thyroxine,T4,CLINICAL CHEMISTRY,49,nmol/l,iBroker:T4,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0083,Thyroxine,T4,CLINICAL CHEMISTRY,42,nmol/l,iBroker:T4,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0079,Thyroxine,T4,CLINICAL CHEMISTRY,38,nmol/l,iBroker:T4,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0080,Thyroxine,T4,CLINICAL CHEMISTRY,47,nmol/l,iBroker:T4,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0082,Thyroxine,T4,CLINICAL CHEMISTRY,41,nmol/l,iBroker:T4,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0078,Thyroxine,T4,CLINICAL CHEMISTRY,50,nmol/l,iBroker:T4,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0003,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,105.4,U/l,iBroker:ASAT,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0004,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,98.7,U/l,iBroker:ASAT,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0009,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,116.2,U/l,iBroker:ASAT,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0005,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,128.2,U/l,iBroker:ASAT,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0006,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,105.7,U/l,iBroker:ASAT,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0008,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,112.5,U/l,iBroker:ASAT,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0010,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,85.5,U/l,iBroker:ASAT,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0007,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,107.2,U/l,iBroker:ASAT,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0001,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,144.5,U/l,iBroker:ASAT,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0002,Aspartate Aminotransferase,AST,CLINICAL CHEMISTRY,128.6,U/l,iBroker:ASAT,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0003,Epoxide Hydrolase,EH,ORGAN,273,nmol/(g*min),iBroker:EH,Liver Bio Chemie,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0004,Epoxide Hydrolase,EH,ORGAN,192,nmol/(g*min),iBroker:EH,Liver Bio Chemie,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0005,Epoxide Hydrolase,EH,ORGAN,218,nmol/(g*min),iBroker:EH,Liver Bio Chemie,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0001,Epoxide Hydrolase,EH,ORGAN,286,nmol/(g*min),iBroker:EH,Liver Bio Chemie,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0002,Epoxide Hydrolase,EH,ORGAN,334,nmol/(g*min),iBroker:EH,Liver Bio Chemie,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0003,7-Ethoxyresorufin deethylase,EROD,ORGAN,0.29,nmol/(g*min),iBroker:EROD,Liver Bio Chemie,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0004,7-Ethoxyresorufin deethylase,EROD,ORGAN,0.39,nmol/(g*min),iBroker:EROD,Liver Bio Chemie,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0002,7-Ethoxyresorufin deethylase,EROD,ORGAN,0.31,nmol/(g*min),iBroker:EROD,Liver Bio Chemie,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0005,7-Ethoxyresorufin deethylase,EROD,ORGAN,0.12,nmol/(g*min),iBroker:EROD,Liver Bio Chemie,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0001,7-Ethoxyresorufin deethylase,EROD,ORGAN,0.43,nmol/(g*min),iBroker:EROD,Liver Bio Chemie,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0003,Fibrinogen,FIBRINO,COAGULATION,2.51,g/l,iBroker:FIBR,PLASMA,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0004,Fibrinogen,FIBRINO,COAGULATION,2.39,g/l,iBroker:FIBR,PLASMA,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0009,Fibrinogen,FIBRINO,COAGULATION,2.46,g/l,iBroker:FIBR,PLASMA,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0005,Fibrinogen,FIBRINO,COAGULATION,2.42,g/l,iBroker:FIBR,PLASMA,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0006,Fibrinogen,FIBRINO,COAGULATION,2.33,g/l,iBroker:FIBR,PLASMA,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0008,Fibrinogen,FIBRINO,COAGULATION,2.44,g/l,iBroker:FIBR,PLASMA,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0010,Fibrinogen,FIBRINO,COAGULATION,2.51,g/l,iBroker:FIBR,PLASMA,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0007,Fibrinogen,FIBRINO,COAGULATION,2.03,g/l,iBroker:FIBR,PLASMA,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0001,Fibrinogen,FIBRINO,COAGULATION,2.44,g/l,iBroker:FIBR,PLASMA,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0002,Fibrinogen,FIBRINO,COAGULATION,2.56,g/l,iBroker:FIBR,PLASMA,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0005,Phosphate,PHOS,CLINICAL CHEMISTRY,1.61,mmol/l,iBroker:P,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0006,Phosphate,PHOS,CLINICAL CHEMISTRY,1.77,mmol/l,iBroker:P,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0008,Phosphate,PHOS,CLINICAL CHEMISTRY,1.32,mmol/l,iBroker:P,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0010,Phosphate,PHOS,CLINICAL CHEMISTRY,2.24,mmol/l,iBroker:P,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0007,Phosphate,PHOS,CLINICAL CHEMISTRY,2.09,mmol/l,iBroker:P,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0001,Phosphate,PHOS,CLINICAL CHEMISTRY,1.62,mmol/l,iBroker:P,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0002,Phosphate,PHOS,CLINICAL CHEMISTRY,2.2,mmol/l,iBroker:P,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0003,Phosphate,PHOS,CLINICAL CHEMISTRY,1.31,mmol/l,iBroker:P,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0004,Phosphate,PHOS,CLINICAL CHEMISTRY,1.56,mmol/l,iBroker:P,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0009,Phosphate,PHOS,CLINICAL CHEMISTRY,1.87,mmol/l,iBroker:P,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0003,Protein,PROT,CLINICAL CHEMISTRY,63.1,g/l,iBroker:Protein,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0004,Protein,PROT,CLINICAL CHEMISTRY,62.3,g/l,iBroker:Protein,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0009,Protein,PROT,CLINICAL CHEMISTRY,60.9,g/l,iBroker:Protein,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0005,Protein,PROT,CLINICAL CHEMISTRY,61.4,g/l,iBroker:Protein,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0006,Protein,PROT,CLINICAL CHEMISTRY,62.5,g/l,iBroker:Protein,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0008,Protein,PROT,CLINICAL CHEMISTRY,60.2,g/l,iBroker:Protein,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0010,Protein,PROT,CLINICAL CHEMISTRY,63.5,g/l,iBroker:Protein,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0007,Protein,PROT,CLINICAL CHEMISTRY,60.2,g/l,iBroker:Protein,SERUM,29,Vehicle control:0 mg/kg1S2,M
T103239-8,T103239-8-0001,Protein,PROT,CLINICAL CHEMISTRY,59.3,g/l,iBroker:Protein,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0002,Protein,PROT,CLINICAL CHEMISTRY,62.7,g/l,iBroker:Protein,SERUM,29,Vehicle control:0 mg/kg1S1,M
T103239-8,T103239-8-0018,Triiodothyronine,T3,CLINICAL CHEMISTRY,1.19,nmol/l,iBroker:T3,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0016,Triiodothyronine,T3,CLINICAL CHEMISTRY,1.64,nmol/l,iBroker:T3,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0017,Triiodothyronine,T3,CLINICAL CHEMISTRY,1.13,nmol/l,iBroker:T3,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0015,Triiodothyronine,T3,CLINICAL CHEMISTRY,1.35,nmol/l,iBroker:T3,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0014,Triiodothyronine,T3,CLINICAL CHEMISTRY,1.26,nmol/l,iBroker:T3,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0019,Triiodothyronine,T3,CLINICAL CHEMISTRY,1.17,nmol/l,iBroker:T3,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0092,Potassium,K,CLINICAL CHEMISTRY,4.3,mmol/l,iBroker:K,SERUM,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0088,Potassium,K,CLINICAL CHEMISTRY,3.7,mmol/l,iBroker:K,SERUM,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0090,Potassium,K,CLINICAL CHEMISTRY,3.9,mmol/l,iBroker:K,SERUM,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0087,Potassium,K,CLINICAL CHEMISTRY,3.5,mmol/l,iBroker:K,SERUM,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0089,Potassium,K,CLINICAL CHEMISTRY,3.8,mmol/l,iBroker:K,SERUM,57,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0075,Neutrophils,NEUT,HEMATOLOGY,1.06,G/l,iBroker:NEUTRO,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0076,Neutrophils,NEUT,HEMATOLOGY,0.69,G/l,iBroker:NEUTRO,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0083,Neutrophils,NEUT,HEMATOLOGY,0.52,G/l,iBroker:NEUTRO,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0079,Neutrophils,NEUT,HEMATOLOGY,0.88,G/l,iBroker:NEUTRO,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0080,Neutrophils,NEUT,HEMATOLOGY,0.99,G/l,iBroker:NEUTRO,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0082,Neutrophils,NEUT,HEMATOLOGY,0.32,G/l,iBroker:NEUTRO,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0078,Neutrophils,NEUT,HEMATOLOGY,0.83,G/l,iBroker:NEUTRO,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0074,Neutrophils,NEUT,HEMATOLOGY,0.72,G/l,iBroker:NEUTRO,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0077,Neutrophils,NEUT,HEMATOLOGY,0.5,G/l,iBroker:NEUTRO,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0081,Neutrophils,NEUT,HEMATOLOGY,0.63,G/l,iBroker:NEUTRO,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0074,Phosphate,PHOS,CLINICAL CHEMISTRY,1.51,mmol/l,iBroker:P,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0077,Phosphate,PHOS,CLINICAL CHEMISTRY,1.84,mmol/l,iBroker:P,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0081,Phosphate,PHOS,CLINICAL CHEMISTRY,1.92,mmol/l,iBroker:P,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0075,Phosphate,PHOS,CLINICAL CHEMISTRY,1.81,mmol/l,iBroker:P,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0076,Phosphate,PHOS,CLINICAL CHEMISTRY,1.62,mmol/l,iBroker:P,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0083,Phosphate,PHOS,CLINICAL CHEMISTRY,1.56,mmol/l,iBroker:P,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0079,Phosphate,PHOS,CLINICAL CHEMISTRY,1.94,mmol/l,iBroker:P,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0080,Phosphate,PHOS,CLINICAL CHEMISTRY,1.54,mmol/l,iBroker:P,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0082,Phosphate,PHOS,CLINICAL CHEMISTRY,1.49,mmol/l,iBroker:P,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0078,Phosphate,PHOS,CLINICAL CHEMISTRY,1.52,mmol/l,iBroker:P,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0092,Protein/Creatinine,PROTCRT,URINALYSIS,21,mg/mmol,iBroker:Prot/Crea,URINE,52,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0088,Protein/Creatinine,PROTCRT,URINALYSIS,22,mg/mmol,iBroker:Prot/Crea,URINE,52,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0090,Protein/Creatinine,PROTCRT,URINALYSIS,27,mg/mmol,iBroker:Prot/Crea,URINE,52,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0087,Protein/Creatinine,PROTCRT,URINALYSIS,22,mg/mmol,iBroker:Prot/Crea,URINE,52,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0089,Protein/Creatinine,PROTCRT,URINALYSIS,26,mg/mmol,iBroker:Prot/Crea,URINE,52,Vehicle control:0 mg/kg1S4,F
T103239-8,T103239-8-0074,UDP-Glucuronyltransferase,UGT,ORGAN,577,nmol/(g*min),iBroker:GLU-T,Liver Bio Chemie,31,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0077,UDP-Glucuronyltransferase,UGT,ORGAN,485,nmol/(g*min),iBroker:GLU-T,Liver Bio Chemie,31,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0075,UDP-Glucuronyltransferase,UGT,ORGAN,723,nmol/(g*min),iBroker:GLU-T,Liver Bio Chemie,31,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0076,UDP-Glucuronyltransferase,UGT,ORGAN,762,nmol/(g*min),iBroker:GLU-T,Liver Bio Chemie,31,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0078,UDP-Glucuronyltransferase,UGT,ORGAN,416,nmol/(g*min),iBroker:GLU-T,Liver Bio Chemie,31,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0018,Bilirubin,BILI,CLINICAL CHEMISTRY,0.3,µmol/l,iBroker:Bili-t,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0016,Bilirubin,BILI,CLINICAL CHEMISTRY,0.7,µmol/l,iBroker:Bili-t,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0017,Bilirubin,BILI,CLINICAL CHEMISTRY,0.3,µmol/l,iBroker:Bili-t,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0015,Bilirubin,BILI,CLINICAL CHEMISTRY,0.4,µmol/l,iBroker:Bili-t,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0014,Bilirubin,BILI,CLINICAL CHEMISTRY,0.5,µmol/l,iBroker:Bili-t,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0019,Bilirubin,BILI,CLINICAL CHEMISTRY,0.6,µmol/l,iBroker:Bili-t,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0014,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0,U/l,iBroker:gamma-GT,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0019,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0,U/l,iBroker:gamma-GT,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0018,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0,U/l,iBroker:gamma-GT,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0016,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0.1,U/l,iBroker:gamma-GT,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0017,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0,U/l,iBroker:gamma-GT,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0015,Gamma Glutamyl Transferase,GGT,CLINICAL CHEMISTRY,0.4,U/l,iBroker:gamma-GT,SERUM,57,Vehicle control:0 mg/kg1S4,M
T103239-8,T103239-8-0074,Calcium,CA,CLINICAL CHEMISTRY,2.42,mmol/l,iBroker:Ca,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0077,Calcium,CA,CLINICAL CHEMISTRY,2.53,mmol/l,iBroker:Ca,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0081,Calcium,CA,CLINICAL CHEMISTRY,2.5,mmol/l,iBroker:Ca,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0075,Calcium,CA,CLINICAL CHEMISTRY,2.35,mmol/l,iBroker:Ca,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0076,Calcium,CA,CLINICAL CHEMISTRY,2.42,mmol/l,iBroker:Ca,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0083,Calcium,CA,CLINICAL CHEMISTRY,2.57,mmol/l,iBroker:Ca,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0079,Calcium,CA,CLINICAL CHEMISTRY,2.47,mmol/l,iBroker:Ca,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0080,Calcium,CA,CLINICAL CHEMISTRY,2.5,mmol/l,iBroker:Ca,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0082,Calcium,CA,CLINICAL CHEMISTRY,2.58,mmol/l,iBroker:Ca,SERUM,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0078,Calcium,CA,CLINICAL CHEMISTRY,2.43,mmol/l,iBroker:Ca,SERUM,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0075,Fibrinogen,FIBRINO,COAGULATION,2.19,g/l,iBroker:FIBR,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0076,Fibrinogen,FIBRINO,COAGULATION,2.05,g/l,iBroker:FIBR,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0083,Fibrinogen,FIBRINO,COAGULATION,2.25,g/l,iBroker:FIBR,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0079,Fibrinogen,FIBRINO,COAGULATION,2.29,g/l,iBroker:FIBR,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0080,Fibrinogen,FIBRINO,COAGULATION,2.19,g/l,iBroker:FIBR,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0082,Fibrinogen,FIBRINO,COAGULATION,1.51,g/l,iBroker:FIBR,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0078,Fibrinogen,FIBRINO,COAGULATION,2.29,g/l,iBroker:FIBR,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0074,Fibrinogen,FIBRINO,COAGULATION,1.91,g/l,iBroker:FIBR,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0077,Fibrinogen,FIBRINO,COAGULATION,2,g/l,iBroker:FIBR,PLASMA,30,Vehicle control:0 mg/kg1S1,F
T103239-8,T103239-8-0081,Fibrinogen,FIBRINO,COAGULATION,2.31,g/l,iBroker:FIBR,PLASMA,30,Vehicle control:0 mg/kg1S2,F
T103239-8,T103239-8-0092,Reticulocytes,RETI,HEMATOLOGY,2.3,%,iBroker:RETI,PLASMA,57,Vehicle control:0 mg/kg1S4,F
